"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2006",31514.502,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2006",22563.592,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2005",31249.991,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2005",22098.722,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2004",31107.531,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2004",21836.641,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2003",31219.095,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2003",21593.571,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2002",31358.164,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2002",21452.704,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2001",31679.545,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2001",21515.53,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2000",31792.209,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2000",21194.138,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2023",79625.294,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2023",71616.636,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2022",78179.665,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2022",70165.138,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2021",74877.914,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2021",67657.738,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2020",73032.095,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2020",65441.878,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2019",77634,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2019",70303.888,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2018",76704.509,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2018",69273.167,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2017",75622.538,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2017",68127.795,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2016",74567.45,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2016",67196.723,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2015",73219.194,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2015",66022.914,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2014",71954.614,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2014",64920.239,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2013",70636.691,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2013",63800.908,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2012",69687.367,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2012",63160.459,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2011",68365.342,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2011",61964.344,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2010",67239.839,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2010",62026.879,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2009",67493.511,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2009",62462.144,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2008",71068.645,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2008",64092.626,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2007",71670.093,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2007",63832.382,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2006",70800.426,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2006",62935.516,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2005",69294.145,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2005",61848.71,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2004",67921.123,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2004",60783.692,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2003",66861.416,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2003",60452.58,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2002",66704.339,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2002",59734.127,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2001",66919.314,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2001",59770.752,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","2000",66953.704,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","2000",59581.804,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1999",65073.526,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1999",58193.116,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1998",64155.853,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1998",56863.247,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1997",63081.073,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1997",55875.015,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1996",61592.32,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1996",54519.325,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1995",60732.301,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1995",53574.944,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Male","Age (Aggregate bands): Total","1994",59686.769,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Employees by sex and age (thousands)","Sex: Female","Age (Aggregate bands): Total","1994",52639.859,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
